country_code,year,q05in,q10in,q50in,q90in,q95in,q05out,q10out,q50out,q90out,q95out,q05net,q10net,q50net,q90net,q95net
634,2028,215568.55,241100,359928.5,568270.4,649168.3,114382.55,150797.1,360928.5,676716.7,787092.25,-427143.15,-321979.2,10847.5,276430.3,388749.3
638,2028,14326.25,17219.2,26779,41932.1,47290.95,12582.5,15211.4,27081.5,49361,57859.5999999999,-32584.95,-23473.4,-399.5,18584,22730.55
642,2028,243419.15,263957.3,356128,532693.2,599533.75,437795.25,527758,1007940,1739220.6,1925053.95,-1563412.7,-1369779.9,-629753,-147375.9,-7053.70000000021
643,2028,3189336.3,3416067.1,4168352.5,5257037.1,5706502.4,1655468.85,1870020,2636284.5,3621817.1,4222470.25,-205450.75,304886.8,1537471.5,2865579.1,3392464.6
646,2028,128432.45,155918.4,310125.5,706740.6,916136.3,49322.05,73807.9,243492.5,754807.7,1059577.75,-722078.45,-423079.8,70600.5,475356.2,660533.65
662,2028,5915.95,6338.4,8796.5,12880,14643.2,3840.95,4688.3,8355,14811.8,18159.1,-9090.2,-6261.3,668.5,6015.7,8326.45
670,2028,3617.5,3965.9,6095.5,9959.2,11758.2,3215.85,3735,5772.5,9787.2,11910.55,-6474.6,-4160,256.5,4574.4,6595.95
678,2028,3023.85,3302.6,5219,8253.6,9680.35,6044.35,7496.1,14622,30661.7,36223.3,-30901.15,-24779.6,-9316,-1652.4,177.749999999998
682,2028,2034397.05,2204917.8,3033551.5,4245889.7,4646191.6,1035639.85,1251536.4,2129929.5,3635547.6,4300519.5,-1514491.7,-725442.3,865190,2371317,2865834.65
686,2028,89513.8,98922.9,136234.5,194824.1,221653.25,136130.25,170224.5,307934.5,568382.1,743361.3,-597072.1,-423107.7,-170403.5,-16955.8,30487.85
688,2028,185200,206135.6,280432,416290.1,468494.6,89682.1,116670.7,224085.5,471651.3,594839.4,-308762.75,-200549.9,60764.5,230407.4,300237.5
690,2028,4371.15,5009.3,7616.5,13192.8,16196.7,2634.6,3252.5,6968.5,13061.8,14533.2,-7678.7,-5781.9,894,7307.4,9763.7
694,2028,36620.95,43712,77974,161262.9,198719.5,13356.15,19183.5,59281.5,200384.2,269975.55,-195846.4,-105482.8,16831,104050.9,139026.55
702,2028,496640.85,560751.4,864439,1404241.7,1674887.95,164369.45,199514,396777.5,671319.5,760169.05,-45277.95,67363.3,468755.5,1035010.2,1290707.85
703,2028,75417.85,80627,110072,163322.9,184906,47306.25,56844.3,96710,172119,207668.35,-105484.5,-65618.8,12469,80484.5,114893
704,2028,280841.95,312955,436533.5,670816.8,780690.2,364705.05,462307.7,909843,1861411.1,2232623.3,-1864511.3,-1414214.4,-474836,45154.6000000001,184407.1
705,2028,44811.15,49011.5,68073,101104.6,111798.35,37171.85,43805.7,71957,116260,138683.55,-72276.6,-50437.4,-3877.5,40303.7,52378.5
706,2028,130570.3,147277.5,233629.5,408302,497015.4,133902.45,194707.9,597054.5,1661002.6,2168508.2,-1899286.2,-1433391.6,-342650.5,88443,177423.55
710,2028,1082547.95,1153841.3,1550013,2029624,2251021.3,234655.6,274997.7,479243.5,821410.4,955471.45,404644.75,540363.3,1044249.5,1564694.9,1728712.5
716,2028,80415.95,91718.7,151939.5,255524.6,300665,411022.8,515252.2,911021.5,1501714,1736133.15,-1611246.25,-1337587.8,-747834,-325204.9,-223431.55
724,2028,1844592.75,1963602.2,2461957.5,3148453,3340723.75,571321.45,723739.6,1527146.5,3237093,4019548.35,-1492562.4,-785013,896301.5,1985121,2321891.55
728,2028,26001.4,31776.6,71759.5,181314.4,241757.15,182164.5,258862.2,761122.5,1587219.6,1785389.55,-1683371.25,-1498996.2,-674890.5,-165147.4,-94295.15
729,2028,416127.25,462731.2,691517,1077261,1208707.45,387199.65,525957.5,1452122,3647226.9,4569584.5,-3947183.25,-2833241.5,-773877,267397.8,442094.7
732,2028,10345.25,13175.1,37148.5,114802,151866.15,9608.8,11465,20622,37401.4,45619.6,-21603.2,-12242.5,15700.5,90422.7,125033.4
740,2028,18814.2,21734,36548.5,65152.7,80992.75,22367,25967.1,38800,60415.9,71578,-34977.25,-26437.8,-2457,27943.7,39615.55
748,2028,6202.45,7265.3,13621.5,27542,38662.15,26792.45,31957.9,56778,98008.5,118323.1,-103256.45,-82705.9,-42056,-13006.2,-4718.70000000002
752,2028,503911.4,534514,650348,831087.3,905903.7,196087.65,237567.3,406452,652739.1,758281,-113292.2,-12035.2,253914.5,493601.4,557446.55
756,2028,691317.9,729456.7,895346.5,1149462.1,1250593.95,230853.7,278643.3,488524.5,841263.8,954328.4,-79139.3,37756.8,412306,742431.6,825917.2
760,2028,240631.6,271033.8,396463,615852,710530.05,471000.75,617295.6,1475985.5,2485242.8,2645515.85,-2251354.35,-2042736.6,-1073484.5,-173272.4,-27423.0500000005
762,2028,57359.2,65327.3,110061,210078.6,262259.1,123605.45,145891.8,252345,419577,493377.65,-384747.15,-310713,-136331.5,10808.6,58895.6
764,2028,579990.65,643650.2,1126610.5,2083606.1,2500256.2,196475.7,274895.4,839168,2296490.4,3221319.95,-1975069.5,-1260075.8,273932.5,1381383.1,1756453.8
768,2028,134778.65,149948.8,243377.5,392856.1,473070.05,48291.2,69134.1,186163,537799.5,725304.95,-468169.5,-306754.7,53318.5,248509.1,315765.25
776,2028,3355.35,3708,5960.5,9814.5,11638.45,4208,5420.8,9866.5,16754.6,18724.05,-13006.4,-10862.9,-3765.5,2276.5,3765
780,2028,31971.25,36412.5,57888,97386.5,114055.8,33535.7,39685.6,67367,114244.6,137077,-77251.3,-59415.1,-9072.5,37564.5,55565.1
784,2028,1466218.35,1615414.6,2345879.5,3809299.5,4360729.65,721925,852554.7,1462600.5,2290616.8,2566995.75,-554674.9,-175045.5,901786,2394425.9,3099332.25
788,2028,72422.6,80938,124279,216237.6,264529.05,51976.45,67684.8,159262.5,362474.3,459787.1,-337962.45,-235121.7,-31839,96981.5,141396.55
792,2028,680127.05,736632.3,1018678,1513151,1713289.75,515754.65,649803.6,1381738,2977601,3876100.15,-2706577.6,-1856158.7,-334736,502244.9,743221.85
795,2028,35206.4,38061.9,56348,88181.6,104411.25,39615.95,47720.3,92750.5,186929.6,227526.75,-168383.85,-128099.6,-36172.5,19181,38961.55
800,2028,182892.7,211250,388775,783419.8,960860.7,113684.15,149328.5,378256.5,986479.6,1283464.9,-838846.65,-589091.7,31971.5,428451.2,583518.199999999
804,2028,995111.9,1100825.7,1483868.5,2101416.3,2277161.3,669044.4,778390.1,1327587.5,2218349,2641781.75,-1227474.3,-798381.9,182598,939928.2,1208567.1
807,2028,66340.7,72030.8,102745.5,158179.2,180017.5,36818.25,46535,91082.5,167208.3,205623.9,-102111.15,-71611.9,12678,80736.7,101807.8
818,2028,449275.75,494761.2,669808.5,930163.7,1023977.85,415078.35,512886.8,1039481,1935082.9,2336791.7,-1713290,-1289413.3,-346052,238428.9,374043.95
826,2028,3288327.5,3461883.3,4136983.5,5037592.3,5460664.15,1163811.75,1340541.5,2176689.5,3389701.3,3938352.75,-118176.9,548295.8,1961222,3185399.1,3641096.1
830,2028,8405.95,9905.1,18300,37739.5,49719.65,6103.55,7532.5,12395.5,19006.2,20985.1,-6739.1,-4574.6,5829.5,25941.2,38406.35
834,2028,102022.85,118983.4,206509.5,384464,453717.85,113010.15,163643.2,453493,1431989.1,1943602,-1704995.05,-1193085.5,-240575.5,89878.7,194382.3
840,2028,11790600.9,12271063.3,14304809.5,17094696.3,18253986.8,3309799.45,3860425.4,6963905,11645115.9,14119357.9,-146937.25,2091433.4,7334935.5,11507455.7,12657984.05
850,2028,3910.5,4538.7,7183,11794.3,14258.1,4349.95,4979,7298,11082.7,12063.95,-5797.75,-4652.2,-276.5,5218.4,6959.3
854,2028,212670.55,255364.4,455714,838250.9,998005.6,361328.05,403642,551956.5,831860,979017.5,-572126.05,-422690,-99239.5,300311.4,461929.45
858,2028,51903,58090.5,89263.5,144743.2,171426.7,37286.4,46145.9,91209,188672.3,226554.4,-141878.65,-102461.4,-1811.5,66732.2,89872.75
860,2028,222106.7,250259.8,382090,622434.6,765026.85,275887.85,326463.3,487739.5,771212.9,923669,-540478.6,-404696.2,-103286.5,182998.6,321556.549999999
862,2028,347338.4,391930.3,595693.5,997138.8,1177328.7,849433.35,1125287.6,2306612.5,3759790.3,3977255.75,-3368965.35,-3173734.4,-1655817,-414757.8,-101812.300000001
882,2028,5187.7,6106.3,11231,20242.2,24525.4,14255.1,16953.3,24721.5,32417.5,34707.7,-24973.1,-22570.1,-13235,-641.999999999998,3975.1
887,2028,213287.4,238583.7,389634.5,696584.9,854608.95,172766.5,220873.3,497786.5,1045280,1332251.95,-940914.2,-667698,-79367,284949.4,408175.55
894,2028,61461.25,69077,105742,188871.8,228070.65,39005.25,54144.1,157933,417269.6,556538.35,-450710.15,-312070.2,-48500,74116.3,108156.65
4,2033,540260.2,650345.4,1359057.5,2987608.4,3671647.85,281799.9,399033.3,1363361.5,4188519.8,5379677.7,-3766096.8,-2831799.1,-4261,1787717.2,2305643.55
8,2033,45682.95,55921.3,102109,209719,264281,59195.9,72758.9,142288,259960.6,296085.8,-199597.65,-164153.8,-34371,87838.9,130817.85
12,2033,181802.85,200414.4,275580,404077.5,453269.05,168356.9,200128.8,429309.5,904922.4,1168247.75,-896053.7,-629313.2,-150774.5,105927.8,166229.45
24,2033,201813.2,234782.6,462903.5,1195436.3,1675981.15,89317.65,106534.1,201336,400981.6,516552,-132625,-51763.1,246078.5,984223.2,1449461.05
28,2033,7131.45,7912.7,11290.5,17792.3,21565.35,5320.75,6186.4,11156,16033.6,17621.9,-6964.75,-5094.4,891,7722.3,10402.15
31,2033,106146.15,118289.1,182439,290807.6,350282.15,67207.7,82485.5,167618,339404.4,417833.5,-251042.1,-155012.8,20244.5,151806.5,198624.7
32,2033,558221.9,621342.4,867094.5,1268711.8,1349409.6,338350.25,432253.7,731318.5,1254264.8,1517328.4,-653284,-431016.5,119307.5,611353.8,760518.9
36,2033,1919446.7,2000806.8,2519345,3318441.1,3597985.55,792628.05,953848.7,1440879.5,2140966.8,2481252.35,-73238.1,283703.7,1073317.5,1981916.6,2294461.55
40,2033,458197.4,485564.6,626109.5,887058.1,982182.45,138552.85,177925,348842,617020.8,735412.45,-136574.75,-20082.2,295659.5,579681.3,685181.6
44,2033,15628.85,17716.1,27075.5,44450,52234.65,5760,7878.7,19191.5,40303.3,50181.4,-21923.2,-14025,8003,27519.8,35105.35
48,2033,167141,184936.6,291499.5,504434.2,620035.85,56000.85,70596.7,141376.5,274027.8,337080,-89374.7,-18159,150507,347349.1,473064.8
50,2033,887991.2,1010443.2,1572291.5,2798700.7,3482771.9,1095418.25,1518584.2,3179538.5,4841723.8,5158853,-3652550.6,-3297561.5,-1447608,562375.5,1091572.3
51,2033,81740.3,90252.4,140394.5,223120.6,264660.2,48993.45,61087,123957.5,273868.1,320711.85,-185967.9,-135546.1,11402,127921.1,163775
52,2033,9297.3,10801.3,17980,30003.6,35698.4,7111.1,8310.3,13168,20837.1,23701.05,-9138.7,-6329.5,4870.5,17382,23123.95
56,2033,579075.65,619293.8,770139.5,1033324.9,1102469.4,191403.45,236532.5,375568.5,588193.6,716964.4,17692.95,124283.8,392686.5,694993.9,768967.55
64,2033,7519.6,9287.8,21822.5,57676.4,73650.6,3965.5,5649.1,19334,64406.8,82557.2,-58416.1,-40491.1,2279,38075.6,56581.4
68,2033,93495.2,101148.6,152588.5,257751.6,306492.05,125453.35,142756,257084,436499.9,547462.95,-385826.35,-276809.7,-95876.5,48860.4,99688.0999999999
70,2033,99345.3,108172.1,152689.5,223625.5,250468.25,48104.95,62622.7,158378,295568.2,324399.85,-180872.95,-149270.4,-451,110059.4,142279.6
72,2033,34856.95,39624.7,65580.5,127439.2,148961.75,9882.3,15087.1,51540.5,153702,207595.15,-131276.45,-86215.6,16333,81966.4,109489.15
76,2033,420749.1,457983,591877,795816.2,880103.45,335980.55,413188.4,773605.5,1475937.1,1813995.3,-1189458.8,-876059.7,-160752.5,222703.2,320675.95
84,2033,14120.35,15415.1,24824.5,44072.5,52840.6,5638.65,7538.9,19015.5,45130.2,53976.55,-30081.45,-21407.1,6322,27553.5,35331.4
90,2033,362.9,412.9,737,1625.1,2133.1,4179.35,5066.8,12502.5,32611.9,42209.6,-41696.5,-31379.4,-11657.5,-4300,-3161.85
96,2033,22858.35,26125.4,43901,80725.2,102265.05,12334.95,14572.1,25157,43842.2,51706.1,-13682.8,-4788.6,17951,57797.9,75631.05
100,2033,109097.1,122088.7,195913.5,374922.2,458563.05,80492.6,100699.7,222754,467100.2,555202.1,-358468.4,-261849.1,-17417,166690.9,254794.95
104,2033,109148.9,126899.4,243975,625768,924002.3,359681.6,487928.4,1246669,3187935.3,4233520.85,-3885836.35,-2835596.3,-915099,-120432.7,103075.55
108,2033,69734.2,85965.7,217449.5,633297.9,821764.8,48891.8,69794.5,208260.5,661918,859389.3,-643212.6,-440247.1,5426.5,382037.4,626853.249999999
112,2033,241346.2,263047.1,383537.5,599456.9,706956.6,137239.7,169026.3,280737,466936.9,554610.3,-221697.05,-112590.2,104943,342637,436145.7
116,2033,113171.85,133705.7,258469.5,599522.7,820602.25,93456.25,126948.9,372003.5,1107989.3,1575392.65,-1369591.15,-840788.5,-93770,308881.1,467597.25
120,2033,106777.25,128826.7,225740.5,455345.7,564058.4,126599.55,160229,363143,883410.4,1217594.45,-977562.95,-658944.4,-123724,162783,256598.15
124,2033,2712561.15,2847836,3531165,4524134.5,4966221.2,747572.5,909243,1400622,2040282.2,2456898.6,891472.45,1202810.7,2149892,3255423.8,3626951.4
132,2033,18528.7,19962.2,28349,40988.5,47843.9,14478.65,17460.2,29909,49419.6,58326.3,-31447.95,-21729.4,-1150,16389.5,22493.3
140,2033,53711.65,62129.7,121068,283173.3,361346.9,71688.6,103332.2,334145.5,690378.9,772866.05,-644666.05,-549800.9,-187417,58491.9000000001,139732.35
144,2033,164201,174799.2,244652,379297.9,436856.8,338139.4,402363.4,752639.5,1382164.1,1602196,-1388547.1,-1113249.4,-495880.5,-120180.1,-33210.2000000001
148,2033,161414.3,207008.7,464799.5,1178140.3,1511793.25,57101.9,79570.6,274432.5,875575.4,1269472.9,-814792.7,-407951.3,152175,894453,1260646.3
152,2033,226811,252748,378469.5,620903.3,747505.85,157147.75,208018.1,460841.5,1017169.4,1300670.8,-935708,-673950.7,-58225,265858.7,412274.1
156,2033,1058730.15,1158024.3,1507874.5,2042636.3,2241788.8,1332544.35,1711260.2,3584594.5,8013009.1,10128918.2,-8589195,-6410569.2,-2040839.5,-144144.7,237177.05
170,2033,353256,414495.2,835890,1730163.5,1981419.25,440778.8,578857.9,1127708.5,2169786.9,2698049.95,-1791759.35,-1338200.2,-262825.5,648576.8,978620.449999999
174,2033,13380.8,15318,25731,43287.1,49290.6,20459.5,24474.7,38722,61706.3,69904.25,-46063.35,-36302.7,-13105.5,8613.8,15534.4
175,2033,10730.6,13062,21805,36429.6,42494.75,8640.85,10765.4,23106.5,44590,51392.8,-29658.1,-23078.4,-885.5,16498.2,22579.25
178,2033,138975.15,161310.3,260873,513283.5,701643.2,54401.3,73322.2,176832.5,412831.6,537440.1,-260702.3,-148749.3,84461,343808.9,510768.65
180,2033,468422.2,525744.9,846112,1433382.6,1708431.75,165467.65,232216.4,857478,3046509.8,4500016.45,-3607194.8,-2204359.6,5703.5,836814.3,1083521.35
188,2033,85813.35,99744.2,153071.5,238473.1,268148.25,51308.1,64108.1,138022.5,287555,356280.35,-209074.75,-135875.5,15919.5,123125.6,154920.6
191,2033,114623.9,125984.9,186151,280873.4,320777.5,73703.2,93392.3,187255,339159.3,377963.9,-203009.55,-156073.6,-1517.5,129138.2,170467.55
192,2033,78566.3,94412.1,185757.5,403589.6,518474.599999999,89813.7,116658.4,243109,507578.9,632302.95,-467319,-338016.2,-48396,178728.8,274393.9
196,2033,79319.85,85071.1,118065,177283.3,202355.65,20899.05,26776.5,52434.5,101524.7,123449.4,-11501.85,5162.3,64119.5,125182.9,149818.95
203,2033,222421.85,239460.7,332615.5,502821.2,566463.25,81151.4,100341.9,204706,424581.2,529732.5,-231044.3,-105315.2,135659,321576.6,393859.65
204,2033,177476.9,206640.6,349359.5,625746.9,753408.85,104621.05,130471.1,320593,728356.3,890454.3,-590956.05,-384701.8,39579,355641.3,482950.75
208,2033,231756.7,245296.8,303811.5,388009.4,427408,75909.7,95294,176014.5,304485,368046.6,-68838.75,-8039.5,134526,243437.9,280221.25
214,2033,206427.4,234846.9,361500.5,572581.2,661947.65,256853,297096.9,483958,771350.8,919713.3,-553663.6,-422033.2,-123034,160182,250208.9
218,2033,186795.4,213033.9,343874,618451.5,748458,156014.6,193645.7,432748,974432.9,1209426.15,-882006.65,-620124.1,-84929,244064.8,353041.75
222,2033,66134.2,78429.2,147971.5,304471.1,375304.3,205722.6,243130.7,350968,502867.8,569939.45,-426952.85,-353127.3,-192894,-23559.3,63279.4
226,2033,63998,72836.4,122042,204746.7,232706.75,9028.3,10861.4,18963,32715.1,39511.7,40787.1,49462.5,101665.5,182582.4,212099.9
231,2033,503194.55,604865.7,1175770.5,2185497,2493106.05,103518.9,150695.2,430303,1350692.5,1859207.1,-867980.3,-276450.5,669422.5,1659069.9,2024809.15
232,2033,46592.35,53847.9,109508.5,341368.7,471673.8,53449.55,77479.6,242131,507536.4,561957,-445323.55,-384889.8,-108099.5,137968.6,238642.05
233,2033,40023.25,43947.5,62217.5,92164.5,105080.4,12656.3,17807.5,44345.5,98342,118419,-55531.6,-40394.5,19085.5,58356.7,71727.05
242,2033,18209.55,20532.3,29509.5,43906.9,49985.25,19695.9,26621,56133,110992.4,127595.3,-95230.05,-79579.4,-26537.5,6097,14128.7
246,2033,133550.1,141314.3,189641.5,267042.1,309222.5,36271.95,45998,93641,189363.4,237169.3,-49438.85,-5721,95997.5,185340.5,211469.1
250,2033,2479764.05,2617147.2,3201248.5,3987000,4302501.05,1222691.45,1389131.9,1867179,2513775.6,2907324.75,127356.7,493717.2,1330500,2308515.1,2663131.95
254,2033,17252.7,19355.4,28194,42914.9,49678.55,8526.4,10380.1,20455,38385.1,46897.8,-21218.3,-11618.6,7899,25022.9,31212.65
258,2033,2937.9,3324.3,5500.5,10175.3,12258.15,2121.6,3129.2,8164.5,22203.9,27555.9,-21042.2,-15700,-2515,4005.1,6027.6
262,2033,11205.7,14172.5,35996,101183.3,126350.3,5426.6,7493,21710.5,63141.4,85962,-52333.1,-28478.8,13548,77218.3,103772.65
266,2033,145273.2,163999.1,247756,398712.3,454897.25,69445.35,85383.6,149270,245440.9,295620.5,-69378.9,-25309.4,101124.5,246522.5,311451.25
268,2033,53737.05,61159.6,95651.5,154995.7,182781.2,40152.45,51045,126782.5,277718.5,345815.85,-243160.25,-183609.3,-24385.5,66957.3,87813.85
270,2033,33426.6,38923.5,69908,145461.2,182104.4,52135.8,63790.1,116987.5,204426.1,255610.8,-185879.85,-134789.2,-44534,44890.7,77838.4
275,2033,367591,407386.8,599578.5,950887.8,1088062.25,167253.85,211669.7,491404.5,855034.8,953388.4,-389729,-280832.4,117533.5,515107.6,666345.25
276,2033,3900704.2,4137869.6,5069968,6464797.3,7020749.75,1041964.85,1265100.1,2933017,6709221.5,8095055.85,-3154668.4,-1544246.8,2111482,4275108.5,4924655.6
288,2033,232515.3,260903.9,393390.5,662008.9,778086.2,137067.45,177114.8,452346.5,1101775.3,1542520.85,-1115226.2,-662430.9,-34762.5,322570,458595
296,2033,218.85,251,457,828.1,1017.15,841.5,1253,4695,15689.1,19689.5,-19046.75,-15247.6,-4240.5,-779.599999999999,-292.65
300,2033,387822.2,417037.1,563893,816252.1,896681.95,172289.9,214885.8,475285,922763.6,1016507.2,-466794,-362606.8,92295,423817.3,531950.55
308,2033,4397.95,5092.5,8025.5,14057.8,16650.15,3451.2,4137.9,6692.5,11077.1,12979.05,-5848.6,-3818.1,1526.5,7929.3,9715.69999999999
312,2033,8886.55,9989.6,15262.5,24878.4,29231.5,4356.3,6204.9,18251.5,38762,44273.95,-29391.65,-24598,-2458,12414.9,16404.05
316,2033,6920.7,7982.5,14272,27127.9,32927.1,5264.8,6495,12813.5,23746.9,27316.55,-15266.55,-10243.9,1616,15140.8,20255.85
320,2033,58746.3,67550.2,118374.5,254060.6,320335.55,102365.3,132063.4,273101,604065.8,773275.85,-629989.45,-461449.1,-141615,39514.9,98264.45
324,2033,84924.65,97002.4,167697.5,343604.1,425097.95,39708.7,56930.4,166173,496129.4,779959.55,-553142.7,-326459.8,1967,189954.7,249955.9
328,2033,25011.65,29178.3,47904.5,90147.5,114204.55,36065.05,44238.2,79318.5,117013.8,129257.05,-83342.6,-69139,-26820.5,23148.7,41627.1
332,2033,80170.65,91499.7,155494.5,285389.4,350853.8,251893.35,289768,439899,625968.1,715250.5,-579740.85,-475317.5,-271902,-84135.4,-13835.25
340,2033,45670.3,52802.1,91320,185030.4,242460.05,78489.9,96914.2,180852.5,349337.2,438129.6,-335981.35,-255674.2,-84976.5,31359.2,76402.6
344,2033,488647.75,568273.9,1013827.5,2125737.8,2622376,238839.6,330401.5,595078,965199,1078962.65,-198685.7,-98067.8,422721,1533794.9,2110041.55
348,2033,205660.6,223056.6,293639,426248.2,487498.35,96805.25,129586.4,254885.5,507984.6,623529.15,-343494.7,-208033.7,39120.5,222944.7,283358.8
352,2033,15247.9,16512.9,21296.5,29964.5,33320.9,7128,9756,22998.5,39965.4,43524.9,-22320.45,-18560.4,-905.5,14341.5,18111.85
356,2033,2818352,3105140.8,4268153,6026299.5,6745769.9,2933868.45,3833033.1,7412089.5,13963031.8,17362847.95,-12960558.9,-9703435.8,-3073194.5,915883.7,1678016.6
360,2033,492389.8,533808.5,770632,1159632.2,1332021.15,380103.05,507339.7,1488890.5,4191952.1,5418309.6,-4512186.35,-3361849.7,-719297.5,332466.2,521780.249999999
364,2033,393221.45,470617.5,911398.5,2188653.1,2632900.5,289903.05,388425.7,966941.5,2601572.8,3621637.6,-2647178.6,-1648579.5,-67508.5,1256635.8,1714762.6
368,2033,274315.45,297541.4,439945,696106.9,792695.3,90802.5,139706.6,537715,2188040.5,3225768.95,-2730697.85,-1711183.4,-91725,351274.7,453697.25
372,2033,273029.8,301190.2,419590,631541.4,708507.85,70866.15,93296,213823.5,475954.1,561074.55,-166621.2,-58410.6,205673,429149.3,516297.8
376,2033,535732.15,575780.9,742963.5,1004937.3,1117766.7,130707.05,173982.1,350743.5,685889.9,832605.15,-123845.4,37312.4,385232,685496.8,797777.25
380,2033,2233776.15,2370915.8,2904144.5,3572600.3,3784525.55,486507,600271.4,1462824.5,3451581,4324596.45,-1521423.75,-526862.7,1398600,2460702.4,2703466.25
384,2033,618463.2,679004.4,952338,1428631.8,1642087.3,395861.4,480608.3,974884.5,2084240.2,2627297.7,-1705010.85,-1117753.8,-22130.5,624325.500000001,878981.7
388,2033,56733.25,67846.3,119908.5,228707.2,281720.25,94212.3,105141.7,156168,234623.7,273044.4,-158079.1,-124451.9,-31566,77397,141785
392,2033,665719.7,740308.9,1076710,1739095,2065949.15,189665.35,239328.9,485389.5,1015735,1215184.4,-199358.85,20290.1,577508.5,1315036.7,1607369.15
398,2033,577921.7,625100.1,955090.5,1473922.1,1707434.15,444815.15,556694.4,1096017.5,2049531.8,2328895.5,-1403846,-1124207.8,-127383,652230.6,886195.9
400,2033,683691.3,753748.3,1119193,1715534.9,1937958.35,217231.25,277544.6,683690,1427727.3,1661822.75,-601420.7,-332932.2,424049.5,1114725.4,1343010.3
404,2033,284136.9,333456.2,624688.5,1184694.3,1457763.25,114670.6,172195.9,509960,1617822.6,2207441.1,-1638392.2,-1054044.1,101822,752648,992972.6
408,2033,17973.55,20326.9,31518,57204.3,69966.2499999999,25782.1,31985.8,68305,139527.1,168780.35,-134873.2,-102961.1,-34109,6977.1,17748.35
410,2033,486884.3,539130.7,787129.5,1342078.9,1587514,208850.1,289624.4,778277,2105514.8,2690378.1,-1895955.3,-1304934.8,51767.5,750811,990600.8
414,2033,473155.45,518703.4,803283,1352051.2,1602135.55,130624.55,175919,472340,945591.7,1113723.9,-391607.35,-203985.1,348157,943715.5,1122691.8
417,2033,64773.3,72993.5,119446,207939.7,257315.65,46868.25,63196.5,167943,455489.3,593628.1,-475547.35,-315356.1,-43359.5,88130.2000000001,133509
418,2033,57327.25,67468.9,132976,368800.3,540244.4,123318.95,152621.2,271598,505878.6,616574.65,-467288.9,-365015.4,-124212.5,105763.7,259140.9
422,2033,442169.65,496581.4,710545,1064558.5,1213104.15,152552.7,198241,503231,989207.7,1088584.35,-425389.8,-287851.5,217552.5,641574.2,781360.35
426,2033,10875.45,13564.9,35044,88906.5,110503.7,21759.7,30289.2,83920,209895.6,252274.85,-218322.25,-169733.6,-46596.5,25267.8,55397.3
428,2033,62437.75,68320.6,95191.5,140377.1,161877.05,60239.05,69828.2,109704,160668.4,176235.6,-86906.7,-70987.1,-12704,44343,66620.2
430,2033,57564.55,67499.4,121186,259243.6,323767.3,15770.95,23738.3,89848,354438.2,546809.65,-418448.55,-223833.5,25894,176317.1,244563.2
434,2033,206185.35,223319.7,304423.5,442664.2,490693.95,65602.1,93765.8,234759,558448.5,710468.3,-425114.8,-240272.5,75043,259160.3,309862.95
440,2033,54092.1,58957.8,80555.5,113191.5,125736.7,89489.15,109536.1,179835.5,245802.2,263487.5,-188631.5,-163294.4,-95847.5,-20090,-1206.80000000001
442,2033,63906.25,69059.5,91494.5,128864.9,148092.1,22637.75,30168.2,63045,93958.3,104838.25,-19482.05,-9340.3,31960,75969.2,93870.5
446,2033,45784.25,57129.4,111573,277477.3,363071.3,44391,52144.4,75336,109321.6,124132.5,-32219.7,-20138,36008,193003.7,269197.15
450,2033,18780.1,21159.4,32402.5,52065.5,61776.15,29239.15,36123.2,68675.5,135357.2,158572.45,-125202.95,-104379.3,-34827.5,2886.2,11696.55
454,2033,63618.25,75972.9,133390,246671.6,297265.4,36217.65,54210.3,208076,722750.4,1160516.7,-1019490.65,-573646.3,-61683.5,108002.5,158541.75
458,2033,801880.85,893146.1,1344972,2317837.4,2759593.8,391953.9,485898.7,969059,1886541.1,2558659.35,-1172140.05,-622793.1,365837.5,1386971.8,1949765.15
462,2033,9132.15,11030,21072.5,43701,56821.35,1880.75,2499.7,6365.5,15322.3,20312.5,-2814.35,1115.1,13941.5,35310.8,48331.8499999999
466,2033,190915.9,218067.6,343552,577836.5,698482.35,304917.15,375625.3,744199.5,1567886.1,1998250.7,-1557399.2,-1221989.9,-390452,42160.5,136733.9
470,2033,24668.2,26526.8,38261.5,59294.6,70027.5,13015.55,17808.5,35090,53706.2,61013.35,-26932.5,-18555.7,5443.5,31735.1,41862.4
474,2033,6612.8,7486.2,12029.5,21359.8,24927.4,3959,5212.6,12858,30476.6,36029.95,-22893.85,-17758.7,-1035.5,10721.5,14559.6
478,2033,27209,31207.4,57357,121128.1,158723.6,15710.8,22792.8,76966,214845.8,302377.95,-226008.25,-145620.2,-12704.5,61815.4,85862.6
480,2033,23990.9,26285.6,36169.5,52805.4,61172.45,13106.8,16432.3,31037.5,58946.5,73140.8,-37368.6,-23492,5711.5,27228.4,34382.65
484,2033,648171.3,801570.2,1671124.5,3511979.7,4265120.8,866255.3,1090564.4,2151739.5,4246540.6,5650196,-4065218.45,-2765853.4,-385804.5,1542456.7,2358777.4
496,2033,4499.25,5125,8897.5,19549.8,25250.35,7347.6,10095.4,25253.5,63105.1,80228.55,-69218.7,-53186.3,-14248,1861.1,6992.44999999999
498,2033,71537.1,80106.7,113813,171279.4,199110.7,40948.3,50720,118108,266864.1,331130.1,-209681.9,-156666.9,-6610.5,85544.8,112150.65
