country_code,year,q05f,q10f,q50f,q90f,q95f,q05m,q10m,q50m,q90m,q95m,q05t,q10t,q50t,q90t,q95t
480,2023,636720.391990382,639518.806528527,649286.450522557,658197.283262919,660714.731619967,613889.924706652,617214.585374114,627185.154968767,636479.102810688,639520.514354988,1250259.12056413,1256779.1532595,1276447.03045392,1294604.59172325,1300175.23956608
484,2023,67909159.8702275,68257350.548152,69023986.1777882,69928753.4354791,70243784.2135459,65042729.290048,65395568.7718094,66177206.0770075,67115367.2909409,67429510.3149118,132980193.377447,133656775.831268,135200198.032506,137052597.78129,137668965.909938
496,2023,1759731.93430578,1764361.73800968,1781968.23618591,1794142.5137144,1796895.31993051,1698210.53172022,1703167.48482444,1720227.16392449,1733075.99003092,1736263.67802993,3458791.84483373,3467737.24343494,3502074.80687142,3527324.95651197,3533079.29550316
498,2023,2008460.74071545,2024155.63640828,2069487.20772203,2105536.76934495,2119883.2011621,1832646.18794548,1847026.85656763,1893727.27259303,1932350.37780225,1945513.78447041,3842432.51017525,3873353.33339118,3964082.76228084,4036986.06941329,4066097.91423002
499,2023,297722.79050696,302567.486923426,315538.164485209,324979.768536477,327658.372245116,289865.097247999,294939.898767724,308862.161270765,318892.297969171,322135.069909798,587680.284803738,597604.331945644,624424.929756326,643898.522601897,649312.371690808
504,2023,19272290.0237282,19339383.2913212,19556941.5498187,19767479.3350913,19824172.0129564,19056822.5969866,19134703.9602052,19363976.7163986,19585426.5062229,19657103.4943432,38343333.2103041,38473988.24619,38920903.2841056,39351484.6396461,39481395.9867519
508,2023,18208222.7008442,18280926.3943725,18499170.1681563,18724446.9134107,18800719.2904162,17295970.4262472,17366153.5115076,17586606.4167869,17800012.9920051,17868680.3018149,35505761.4634685,35653171.8449443,36088755.4001995,36524996.5124335,36661409.2948886
512,2023,1869759.18201955,1904115.92886164,2018663.96882155,2211456.98176923,2276794.60102057,3199252.74046222,3292749.05936555,3531824.9571965,3751301.04967064,3852412.67179662,5094930.04767575,5209043.77260878,5552839.94543477,5961745.74332173,6125356.52079272
516,2023,1402628.83124836,1412042.63534818,1437939.75905836,1462220.87792992,1469237.21428755,1324068.68408525,1332637.87137821,1358315.40184975,1382867.48897123,1390046.52250583,2727251.9711539,2744567.6644613,2796286.68348716,2844567.71301361,2858786.95900689
524,2023,16178037.5444041,16288970.4631801,16604445.3415721,16870589.957936,16962190.2396195,13910842.0899044,13997217.5608854,14304568.0929393,14570424.3122836,14657392.9335709,30086488.5935102,30291350.4184289,30907216.7822259,31447421.8560537,31628516.0617659
528,2023,8580638.36339713,8612505.57881272,8734138.9773005,8851402.96373696,8887579.04377903,8538699.60474094,8572879.78095184,8698976.14783315,8823072.08077525,8855393.13191497,17117152.3818451,17184486.1280878,17433327.7441173,17674884.3670834,17745606.4423086
531,2023,79766.757575025,81007.5709802364,85178.1769276116,89388.9184697853,91400.6280778002,67547.9358444495,68777.6546906925,72764.5042931713,77008.6742123588,79017.8606466416,147211.679333333,149796.99538112,157921.665515781,166363.171087504,170413.678334708
533,2023,55393.4780671303,56906.9212323599,62444.47674637,72609.2697949938,80106.9376120727,50341.8076797436,51739.4727699393,57189.4566488939,67329.3705937786,74773.227787421,105825.880569716,108638.700756536,119680.071060656,139938.640388772,154974.218845282
540,2023,145631.502595033,146407.633807819,149256.009982312,153035.544361463,154712.313343757,146213.938712777,147107.376935968,150047.485864958,153834.373575969,155376.869649502,291876.418970554,293493.81393461,299270.475355832,306895.189720522,310050.965273607
548,2023,167555.679934934,167953.279501388,169582.982963094,171494.184155035,172053.944551992,171614.014047912,172114.978437752,173940.832797229,175911.40470969,176439.294500221,339032.199942949,340005.87281709,343489.936071044,347407.814232382,348460.362432793
554,2023,2398839.85393583,2421108.81896883,2524650.44979761,2622669.19662226,2654867.32476,2324299.61330186,2346826.41358327,2453628.26966501,2553744.44302129,2588030.99982955,4723071.3929173,4767525.26831738,4978634.91109698,5175773.82951051,5243191.57364183
558,2023,3477388.59984187,3491483.50243703,3538119.21303814,3584767.75522985,3596965.48709239,3373994.30011328,3388077.44851482,3437699.70358326,3484974.31110994,3500350.90710088,6851543.40416648,6879086.00338567,6976118.46906126,7069677.56159203,7097615.87793709
562,2023,14212335.10962,14257774.3090797,14381562.4238307,14519361.1788465,14569079.15206,14408252.6390371,14456208.7045897,14586781.8860131,14731774.5699247,14782205.9986126,28621697.5092699,28716309.4517319,28970151.2933072,29250716.3360392,29353729.7117264
566,2023,113444956.257783,113861140.26439,114815688.150646,115815014.887375,116170733.27795,116688615.46366,117103909.30929,118144653.408261,119273813.820328,119653332.344941,230119769.917911,230961250.786565,232952760.631768,235060777.309095,235831470.926374
578,2023,2745131.41232481,2753784.78635477,2784540.14190093,2817974.71697614,2826218.12858565,2805478.9703195,2816665.42269082,2849144.93428735,2885074.56731869,2894315.18077173,5551393.27468452,5570705.23967265,5633099.87566483,5702314.89984369,5719044.82656628
583,2023,54620.1092536093,56224.2101172479,59110.8487260902,60779.3131234394,61119.1069604225,56211.3343304963,57819.8828055049,60901.1142368215,62653.1066703723,63007.5708218715,110763.675959579,114050.981413254,120029.847537167,123421.692919331,124079.88877641
586,2023,115598185.503359,115979063.246974,117588337.388341,119244974.554431,119708411.888361,122521503.469243,122985481.313918,124709753.984185,126524817.772522,127044625.32171,238134051.028468,238976659.820905,242272992.779033,245749843.545372,246741287.282013
591,2023,2253097.28144443,2263914.33718711,2301123.36514312,2343356.95061258,2360273.02257082,2248675.16062796,2261063.37743386,2299855.60390276,2342183.72924365,2360534.33215642,4502008.76853447,4524786.04707482,4600685.76544746,4685119.85117821,4720530.61926261
598,2023,4746246.45240475,4754365.35038568,4806717.47293001,4855384.15337133,4869393.98014413,4953082.02135743,4962447.46478517,5019803.31971615,5069877.27956657,5084389.78984013,9699047.01145358,9716218.23271155,9827308.42694107,9924759.27187072,9954912.92765429
600,2023,3616901.76257595,3637522.26020411,3706296.17904568,3776716.57487432,3795053.13537961,3720308.14432407,3742935.98971854,3814035.8918746,3886586.51901304,3905109.49510743,7337384.00483237,7379472.45812031,7521907.84685336,7661184.09860084,7699194.59128539
604,2023,16928361.2376616,17070044.1298046,17328406.2585719,17553116.0151785,17612067.7057473,16664259.1950077,16813830.0816081,17073755.1446319,17296304.1462702,17355741.3653489,33604770.4481162,33885960.2476269,34402149.1462364,34843589.6486937,34967478.9322812
608,2023,57286131.9897065,57524071.4478107,58155543.1251257,58722218.3104763,58882766.801346,57533046.4291035,57788825.0005165,58444597.4896079,59060920.4139103,59224480.0889405,114827904.066256,115326326.459937,116607503.474165,117737946.962262,118091943.190491
616,2023,18877930.7680427,18965873.8076624,19198326.8544003,19418202.8584937,19480205.4261594,17677529.5687285,17772792.8742693,18024188.8879515,18248044.2765782,18313543.9406409,36572533.6698975,36737982.5824933,37228581.0114363,37656233.4174758,37771198.2215696
620,2023,5193085.31575232,5231548.84467003,5369611.55086996,5504375.27868497,5539616.75772829,4669556.54664014,4709848.36158677,4847233.66613867,4982189.67861819,5013877.09762721,9859774.30387608,9941785.5287804,10217638.8989405,10488096.9927819,10550802.7634182
624,2023,1105546.0226203,1109412.46212801,1123572.01852256,1136058.89776788,1140604.14524995,1065889.1990586,1069790.10074169,1083555.27229376,1096381.66030001,1101093.68672699,2171921.98509196,2178884.16722518,2207141.41324832,2232220.08025735,2241806.66549656
626,2023,682424.49041135,693027.784859624,715194.30180903,728740.774128071,732397.121898452,695779.890276746,706116.61158794,729635.507122544,743641.279744068,747224.490406148,1378450.62287994,1399422.59288209,1444872.10443545,1472239.18469859,1479292.5119258
630,2023,1341154.03370116,1355614.4973175,1426351.689882,1555450.16970363,1615863.82750406,1184566.15747683,1200814.16609078,1273718.9824736,1407144.18955545,1469823.10227445,2524984.91488408,2556881.44254109,2700823.38320007,2962633.01814371,3085800.38210833
634,2023,747217.740098305,768677.801994859,848085.413149039,945326.379454473,986128.083449301,1698524.17887676,1800088.94280073,2078945.83032926,2250995.7322691,2309675.48507479,2461535.12521682,2587938.33012713,2928317.72294047,3179928.62095402,3272512.53978232
638,2023,466717.08480967,470617.60101904,478863.112691575,487019.54135218,489893.360075913,436704.315289212,440549.883709791,448796.240488116,456721.230454178,459975.60022946,903461.624035614,911220.431066121,927693.644638661,943589.830543696,949741.906606554
642,2023,8898627.08687236,9031637.68734487,9345308.83751192,9559220.3877082,9617953.04480369,8337355.29509577,8482485.26496108,8817964.46197573,9042214.66533411,9105420.54266297,17227676.2541429,17523879.0771309,18161070.3370528,18599999.8991944,18719918.6564703
643,2023,77265331.2193303,77450035.8288635,78101017.3668801,78792866.8536851,78986488.8849303,66872878.6135593,67116206.1592574,67785840.7588334,68506243.0201744,68703795.6079925,144193935.457346,144571945.119182,145889870.300124,147272989.134124,147667039.153099
646,2023,7194907.34509154,7272450.97158723,7438803.33383238,7592038.24776556,7652757.38468037,6985522.35681141,7059407.32238779,7226685.49881635,7380909.26204873,7443153.02930529,14184620.1290878,14329750.4335679,14666899.2968116,14972087.5095148,15095892.065433
662,2023,91598.3036332759,92564.8756802494,95116.0719874161,97293.6051405188,97971.8206408109,88558.5409156803,89586.6266836159,92124.1234013607,94351.8073503414,94991.0165418741,180176.571990332,182135.785760558,187255.156938495,191683.394392557,192896.284534297
670,2023,53914.3655437541,54481.030119256,56133.1333244369,57767.6495317339,58409.7234164821,54699.1459299665,55321.6575489051,56985.5851512712,58683.1593223572,59314.679449966,108581.396894714,109829.873419236,113127.057932071,116463.971268786,117747.98361373
678,2023,112309.440199128,114302.54465724,119650.362702829,123089.154222591,123895.921130321,112213.431519478,114357.12326606,119729.694915657,123169.30962241,124005.218250206,224522.871718606,228595.271363654,239355.624983919,246259.484496457,247910.069925012
682,2023,15557885.0355746,15707812.0522959,16292413.7993828,16887400.4788371,17055691.5186515,20438552.4105605,20658675.1973356,21373493.3568391,22011973.8851672,22191622.2448481,35990633.744194,36369018.4234076,37684442.479446,38917625.4379185,39243306.8343269
686,2023,9520898.23075948,9564027.97048211,9686986.95858575,9790271.1549962,9831320.46260905,9144938.73377289,9186523.83924764,9309694.30825535,9415792.82546159,9455027.9465205,18667752.0691824,18751057.4847419,18996119.964906,19201304.5431197,19285111.3748955
688,2023,4252894.34386277,4284487.47495688,4381375.70118692,4465363.9263697,4485774.28019574,4066831.18067602,4101513.7488603,4206855.81465948,4292596.02682737,4314814.04694632,8316352.9268375,8386824.03672897,8587814.75795221,8753452.75162944,8800304.73032934
690,2023,46202.2686970294,47138.0251751004,49679.2576867138,52243.4710297271,53275.3470905436,47849.9922088496,48880.9526198887,51639.3556372845,54323.6047442004,55403.3702545301,94083.2338792913,96020.1541424207,101321.302077939,106548.834627,108555.063039221
694,2023,4333313.33492188,4358253.14758712,4422122.32443852,4483107.69625914,4504320.1735535,4324578.89635958,4350887.08819745,4415111.81952341,4478512.46186388,4498381.82845825,8658754.62852814,8709799.9384649,8836416.54470001,8961410.93826041,9001943.13313478
702,2023,2860334.73287676,2903494.97591025,3045465.14781949,3220675.35765996,3288820.00671764,3110825.42344438,3155249.32637122,3310137.86716842,3499268.55088071,3574554.30472582,5972366.47609205,6060293.25462598,6357287.54665071,6720273.6616081,6864327.23179863
703,2023,2753474.12703416,2764952.14443512,2796019.56040126,2826989.42435404,2836072.92604308,2609333.6467662,2620453.74993314,2652805.69782515,2686758.2323338,2697863.65312673,5363155.98698586,5384955.46864541,5449239.90212409,5513498.92318182,5533489.22159424
704,2023,50177920.7429028,50304921.9060636,50661830.0092468,50968394.3657721,51047003.4107892,49967338.7648861,50104672.3968809,50486520.7517656,50840480.0105637,50913326.8795203,100151428.89306,100399486.132311,101140322.377657,101805380.527616,101953012.406656
705,2023,1006211.58696842,1013379.5853901,1032306.39900726,1050323.5925422,1058003.39165975,998118.421585007,1005961.71545756,1026195.77015021,1046169.22952672,1053535.71220679,2004411.57314478,2019683.83957588,2058633.68482342,2095944.82636773,2110630.91091612
706,2023,8669697.36137919,8811480.65125118,9140073.42787232,9326650.32565539,9379511.32897914,8617504.18274865,8761083.87919501,9089028.35774082,9277420.02457413,9335467.57499129,17286393.1018321,17585479.9523002,18231977.868693,18597493.5195749,18714135.6558939
710,2023,31635808.2743686,31736597.8605457,32106451.4468938,32469674.1052001,32606116.6726924,30608979.4269336,30707236.8202584,31086044.4735051,31444114.7953951,31571543.7812626,62229835.1026334,62440663.3333577,63185673.5842784,63914434.8173747,64187151.3232165
716,2023,7857385.78384022,7936734.37978876,8163066.15522211,8340312.41575439,8399678.69846656,7266994.68654705,7343237.16614256,7555215.87074351,7726145.70699798,7777915.41521545,15124415.9823996,15280296.1484044,15718143.3362289,16067043.1771944,16176204.8339686
724,2023,23246596.4398521,23450600.7219835,23997522.2305114,24458198.5435374,24628233.6816144,22436944.1977218,22654736.5067798,23222117.7208099,23694965.0077933,23873424.7796801,45673730.3799173,46091093.5718433,47222756.6563352,48150268.3667439,48507981.4538831
728,2023,5394200.6046287,5456913.7920574,5809482.84396711,6104980.28494713,6169433.41618915,5407706.16817075,5471942.32591132,5829535.02646892,6124148.64527622,6190682.01986794,10801028.4343259,10934248.1402185,11640038.3693269,12227778.5779935,12359180.5356532
729,2023,23450956.9688342,23733581.6562834,24368186.4542668,24823575.7949449,24960117.9441502,23468190.8938443,23741372.072031,24392821.3426468,24853604.4756775,24983920.4844356,46933889.8900597,47490016.2801717,48767975.5520883,49675668.477116,49951974.3532083
732,2023,299456.618600384,301942.879121132,315143.153390498,342875.852521578,356057.980785051,323649.255366659,326179.990590686,339846.69246506,368460.784089972,381946.737106758,622923.638979889,628196.186387557,655069.207922219,711488.827502302,738004.717891809
740,2023,290941.354177299,294433.068275582,304737.557785478,318032.387121286,324398.072808508,292079.710382217,295380.889579291,306667.52807798,320333.106083346,326952.94070704,583046.984258504,589614.738961181,611432.653693539,638385.324491338,651361.305769022
748,2023,596034.756879713,603348.483320206,618966.458517742,631249.830211288,635492.225799671,573032.054061267,580551.665209487,595923.066659439,608087.921290962,612423.551921199,1169243.79598323,1184063.40400163,1214962.98197662,1239199.05396198,1247993.18108465
